region,year,sector,emissions
Cataluña,2023,manufacturing:textiles-leather-apparel,143549.0904280788
Cataluña,2024,manufacturing:textiles-leather-apparel,143549.0904280788
Cataluña,2025,manufacturing:textiles-leather-apparel,47791.45638078054
Comunidad Valenciana,2021,manufacturing:textiles-leather-apparel,80845.43239942349
Comunidad Valenciana,2022,manufacturing:textiles-leather-apparel,78299.50386986119
Comunidad Valenciana,2023,manufacturing:textiles-leather-apparel,78299.50386986119
Comunidad Valenciana,2024,manufacturing:textiles-leather-apparel,78299.50386986119
Comunidad Valenciana,2025,manufacturing:textiles-leather-apparel,26068.067116789367
Murcia,2021,manufacturing:textiles-leather-apparel,107793.90986589801
Murcia,2022,manufacturing:textiles-leather-apparel,104399.33849314824
Murcia,2023,manufacturing:textiles-leather-apparel,104399.33849314824
Murcia,2024,manufacturing:textiles-leather-apparel,104399.33849314824
Murcia,2025,manufacturing:textiles-leather-apparel,34757.42282238582
La Rioja,2021,manufacturing:textiles-leather-apparel,26948.477466474487
La Rioja,2022,manufacturing:textiles-leather-apparel,26099.83462328706
La Rioja,2023,manufacturing:textiles-leather-apparel,26099.83462328706
La Rioja,2024,manufacturing:textiles-leather-apparel,26099.83462328706
La Rioja,2025,manufacturing:textiles-leather-apparel,8689.355705596456
Madrid,2021,manufacturing:textiles-leather-apparel,26948.477466474487
Madrid,2022,manufacturing:textiles-leather-apparel,26099.83462328706
Madrid,2023,manufacturing:textiles-leather-apparel,26099.83462328706
Madrid,2024,manufacturing:textiles-leather-apparel,26099.83462328706
Madrid,2025,manufacturing:textiles-leather-apparel,8689.355705596456
Andalucía,2021,manufacturing:textiles-leather-apparel,13474.238733237244
Andalucía,2022,manufacturing:textiles-leather-apparel,13049.917311643529
Andalucía,2023,manufacturing:textiles-leather-apparel,13049.917311643529
Andalucía,2024,manufacturing:textiles-leather-apparel,13049.917311643529
Andalucía,2025,manufacturing:textiles-leather-apparel,4344.677852798228
Castilla y León,2021,manufacturing:textiles-leather-apparel,13474.238733237244
Castilla y León,2022,manufacturing:textiles-leather-apparel,13049.917311643529
Castilla y León,2023,manufacturing:textiles-leather-apparel,13049.917311643529
Castilla y León,2024,manufacturing:textiles-leather-apparel,13049.917311643529
Castilla y León,2025,manufacturing:textiles-leather-apparel,4344.677852798228
Extremadura,2021,mineral-extraction:copper-mining,100884.00000932065
Extremadura,2022,mineral-extraction:copper-mining,51829.000004788475
Extremadura,2023,mineral-extraction:copper-mining,41660.000003848974
Extremadura,2024,mineral-extraction:copper-mining,41660.000003848974
Extremadura,2025,mineral-extraction:copper-mining,13870.323696817142
Andalucía,2021,mineral-extraction:copper-mining,5750.000000531243
Andalucía,2022,mineral-extraction:copper-mining,4594.00000042444
Andalucía,2023,mineral-extraction:copper-mining,3638.0000003361147
Andalucía,2024,mineral-extraction:copper-mining,3638.0000003361147
Andalucía,2025,mineral-extraction:copper-mining,1211.2395009366483
Asturias,2021,mineral-extraction:copper-mining,16698.000001542732
Asturias,2022,mineral-extraction:copper-mining,18102.000001672444
Asturias,2023,mineral-extraction:copper-mining,27380.00000252964
Asturias,2024,mineral-extraction:copper-mining,27380.00000252964
